final_cluster_id,week,complaint_count
-1.0,2016-08-15,135
-1.0,2016-08-22,113
-1.0,2016-08-29,126
-1.0,2016-09-05,120
-1.0,2016-09-12,137
-1.0,2016-09-19,142
-1.0,2016-09-26,141
-1.0,2016-10-03,145
-1.0,2016-10-10,133
-1.0,2016-10-17,137
-1.0,2016-10-24,117
-1.0,2016-10-31,131
-1.0,2016-11-07,94
-1.0,2016-11-14,121
-1.0,2016-11-21,97
-1.0,2016-11-28,107
-1.0,2016-12-05,131
-1.0,2016-12-12,121
-1.0,2016-12-19,119
-1.0,2016-12-26,106
-1.0,2017-01-02,124
-1.0,2017-01-09,125
-1.0,2017-01-16,194
-1.0,2017-01-23,154
-1.0,2017-01-30,177
-1.0,2017-02-06,162
-1.0,2017-02-13,167
-1.0,2017-02-20,159
-1.0,2017-02-27,148
-1.0,2017-03-06,142
-1.0,2017-03-13,142
-1.0,2017-03-20,126
-1.0,2017-03-27,144
-1.0,2017-04-03,121
-1.0,2017-04-10,104
-1.0,2017-04-17,42
-1.0,2017-04-24,59
-1.0,2017-05-01,94
-1.0,2017-05-08,182
-1.0,2017-05-15,536
-1.0,2017-05-22,692
-1.0,2017-05-29,626
-1.0,2017-06-05,776
-1.0,2017-06-12,688
-1.0,2017-06-19,837
-1.0,2017-06-26,691
-1.0,2017-07-03,668
-1.0,2017-07-10,924
-1.0,2017-07-17,799
-1.0,2017-07-24,806
-1.0,2017-07-31,721
-1.0,2017-08-07,280
-1.0,2017-08-14,400
-1.0,2017-08-21,275
-1.0,2017-08-28,143
-1.0,2017-09-04,140
-1.0,2017-09-11,38
-1.0,2017-09-18,37
-1.0,2017-09-25,11
-1.0,2017-10-30,16
0,2015-09-07,1
0,2015-12-28,1
0,2016-02-08,1
0,2016-03-07,1
0,2016-08-15,1
0,2016-10-24,1
0,2016-11-07,1
0,2016-11-14,1
0,2017-01-09,1
0,2017-01-30,1
0,2017-02-06,1
0,2017-02-13,1
0,2017-02-20,1
0,2017-02-27,1
0,2017-03-06,1
0,2017-03-13,1
0,2017-03-27,2
0,2017-04-03,1
0,2017-04-24,1
0,2017-05-08,1
0.0,2015-11-02,1
0.0,2016-08-22,1
0.0,2016-10-24,1
0.0,2017-01-09,1
0.0,2017-04-03,1
0.0,2017-04-10,1
0.0,2017-05-29,1
0.0,2017-06-12,2
0.0,2017-07-10,1
1,2015-08-24,1
1,2015-09-14,1
1,2016-03-28,1
1,2016-06-13,1
1,2016-11-28,2
1,2017-01-09,1
1,2017-01-16,1
1,2017-04-03,2
1,2017-04-24,1
1,2017-05-08,1
1.0,2015-04-06,1
1.0,2017-02-06,1
1.0,2017-05-22,4
1.0,2017-05-29,3
1.0,2017-06-05,1
1.0,2017-06-12,9
1.0,2017-06-19,15
1.0,2017-06-26,15
1.0,2017-07-03,9
1.0,2017-07-10,7
1.0,2017-07-17,23
1.0,2017-07-24,9
1.0,2017-07-31,9
1.0,2017-08-07,3
1.0,2017-08-14,19
1.0,2017-08-21,9
1.0,2017-08-28,4
1.0,2017-09-04,5
1.0,2017-09-11,1
10,2015-07-20,1
10,2017-01-23,1
10,2017-02-20,1
10,2017-03-06,1
10,2017-07-03,2
10.0,2017-07-03,15
10.0,2017-07-10,4
10.0,2017-07-17,6
10.0,2017-07-24,4
10.0,2017-07-31,4
10.0,2017-08-14,2
10.0,2017-08-21,3
10.0,2017-08-28,1
100,2015-03-23,1
100,2015-04-27,1
100,2015-05-25,2
100,2015-07-20,2
100,2015-08-03,1
100,2015-08-24,1
100,2015-09-14,1
100,2015-12-07,1
100,2016-01-25,1
100,2016-02-29,1
100,2016-03-28,1
100,2016-04-04,1
100,2016-05-02,1
100,2016-06-20,1
100,2016-07-11,2
100,2016-09-12,2
100,2016-09-26,1
100,2016-10-03,1
100,2016-12-19,1
100,2017-01-02,1
100,2017-01-30,2
100,2017-02-20,1
100,2017-02-27,1
100,2017-03-13,1
100,2017-04-17,1
100,2017-04-24,1
100,2017-05-01,5
100,2017-05-08,1
100,2017-05-15,1
100.0,2015-09-28,1
100.0,2015-10-05,1
100.0,2015-11-16,1
100.0,2016-03-07,2
100.0,2016-04-18,2
100.0,2016-06-13,1
100.0,2016-08-15,1
100.0,2016-11-28,1
100.0,2017-01-23,1
100.0,2017-02-13,1
100.0,2017-05-01,1
100.0,2017-05-22,1
100.0,2017-05-29,1
100.0,2017-06-19,1
100.0,2017-07-03,1
100.0,2017-07-10,1
100.0,2017-07-24,2
100.0,2017-08-14,2
100.0,2017-08-21,1
100.0,2017-09-04,1
101,2015-07-06,1
101,2015-07-13,1
101,2015-08-03,1
101,2015-08-31,1
101,2015-10-12,64
101,2015-10-19,203
101,2015-10-26,79
101,2015-11-02,12
101,2015-11-09,5
101,2015-11-16,2
101,2015-11-23,3
101,2015-11-30,2
101,2015-12-07,2
101,2015-12-21,1
101,2015-12-28,2
101,2016-01-11,1
101,2016-01-18,1
101,2016-01-25,1
101,2016-02-01,1
101,2016-02-08,1
101,2016-02-15,1
101,2016-02-29,1
101,2016-03-21,1
101,2016-03-28,1
101,2016-04-25,2
101,2016-05-16,2
101,2016-05-30,1
101,2016-06-06,1
101,2016-06-13,1
101,2016-07-04,1
101,2016-07-11,1
101,2016-07-25,2
101,2016-08-01,2
101,2016-08-15,1
101,2016-08-22,1
101,2016-09-05,2
101,2016-11-07,1
101,2016-11-14,1
101,2016-11-28,1
101,2017-01-02,1
101,2017-01-09,1
101,2017-01-30,2
101,2017-02-20,1
101,2017-03-20,2
101,2017-03-27,1
101,2017-04-03,1
101,2017-04-17,1
101,2017-04-24,2
101,2017-05-01,3
101,2017-05-08,1
101,2017-05-15,1
101,2017-06-12,1
101.0,2015-08-24,1
101.0,2015-10-12,8
101.0,2015-10-19,39
101.0,2015-10-26,14
101.0,2015-11-02,5
101.0,2015-11-09,2
101.0,2015-11-16,1
101.0,2015-11-23,1
101.0,2015-11-30,1
101.0,2015-12-21,1
101.0,2016-01-11,1
101.0,2016-03-07,1
101.0,2016-03-21,1
101.0,2016-03-28,1
101.0,2016-05-30,1
101.0,2016-06-06,1
101.0,2016-07-04,1
101.0,2016-08-15,1
101.0,2016-08-22,1
101.0,2016-09-19,1
101.0,2016-09-26,1
101.0,2016-11-14,2
101.0,2016-12-26,1
101.0,2017-01-02,1
101.0,2017-02-06,1
101.0,2017-02-13,3
101.0,2017-03-20,1
101.0,2017-05-15,1
101.0,2017-05-22,1
101.0,2017-06-12,1
101.0,2017-06-19,1
101.0,2017-06-26,2
101.0,2017-07-03,2
101.0,2017-07-24,1
101.0,2017-07-31,2
101.0,2017-08-21,1
102,2015-03-16,1
102,2015-06-01,1
102,2015-07-27,1
102,2015-09-07,1
102,2015-09-28,1
102,2015-10-05,1
102,2015-11-02,1
102,2015-11-23,1
102,2016-01-25,2
102,2016-02-01,1
102,2016-02-08,1
102,2016-02-29,1
102,2016-03-28,1
102,2016-04-04,1
102,2016-05-02,1
102,2016-07-04,1
102,2016-08-15,1
102,2016-09-12,2
102,2016-09-19,1
102,2016-09-26,1
102,2016-10-03,1
102,2016-10-17,2
102,2016-10-31,1
102,2016-11-14,1
102,2017-01-23,1
102,2017-01-30,1
102,2017-02-06,1
102,2017-02-20,2
102,2017-02-27,2
102,2017-03-13,2
102,2017-04-17,1
102,2017-04-24,1
102,2017-05-22,1
102.0,2015-08-03,1
102.0,2016-07-11,1
102.0,2016-09-26,1
102.0,2016-12-05,1
102.0,2017-01-30,1
102.0,2017-02-20,1
102.0,2017-04-10,1
102.0,2017-07-17,2
103,2015-05-25,1
103,2015-06-15,1
103,2015-07-13,1
103,2015-07-20,2
103,2015-08-03,1
103,2015-08-24,1
103,2015-09-14,1
103,2015-09-21,3
103,2015-10-05,1
103,2015-10-12,1
103,2015-10-19,2
103,2015-11-30,1
103,2015-12-28,1
103,2016-01-04,1
103,2016-01-25,2
103,2016-02-01,1
103,2016-02-08,1
103,2016-04-25,1
103,2016-05-16,1
103,2016-06-27,1
103,2016-07-04,1
103,2016-08-08,1
103,2016-09-05,1
103,2016-09-12,1
103,2016-10-03,2
103,2016-11-14,1
103,2016-12-12,1
103,2016-12-19,2
103,2016-12-26,1
103,2017-02-06,2
103,2017-02-13,1
103,2017-04-10,1
103,2017-04-24,3
103.0,2015-03-30,1
103.0,2015-07-27,1
103.0,2015-08-03,1
103.0,2015-08-24,1
103.0,2015-11-23,1
103.0,2016-06-06,1
103.0,2016-07-04,1
103.0,2016-08-08,1
103.0,2016-10-17,2
103.0,2017-02-06,1
103.0,2017-05-15,1
103.0,2017-05-29,2
103.0,2017-06-12,1
103.0,2017-06-19,2
103.0,2017-06-26,2
103.0,2017-07-10,1
103.0,2017-07-24,1
103.0,2017-07-31,1
104,2015-03-30,1
104,2015-04-06,1
104,2015-04-13,1
104,2015-05-04,1
104,2015-05-18,1
104,2015-06-22,2
104,2015-07-13,1
104,2015-08-24,1
104,2015-09-14,2
104,2015-10-12,1
104,2015-10-26,1
104,2015-11-09,1
104,2016-01-04,1
104,2016-02-01,1
104,2016-02-15,2
104,2016-03-21,1
104,2016-04-18,1
104,2016-04-25,1
104,2016-05-02,1
104,2016-05-30,1
104,2016-06-06,1
104,2016-08-01,1
104,2016-08-15,1
104,2016-08-22,1
104,2016-09-12,1
104,2016-09-26,1
104,2016-10-03,1
104,2016-10-24,1
104,2016-10-31,1
104,2016-11-28,1
104,2016-12-12,1
104,2016-12-19,2
104,2017-03-13,1
104,2017-04-10,1
104,2017-05-22,1
104.0,2015-04-06,1
104.0,2015-12-14,1
104.0,2016-01-18,1
104.0,2016-04-25,2
104.0,2016-10-03,1
104.0,2017-05-22,1
105,2015-03-16,1
105,2015-03-23,2
105,2015-04-06,5
105,2015-04-13,1
105,2015-04-20,5
105,2015-04-27,5
105,2015-05-04,2
105,2015-05-11,2
105,2015-05-18,5
105,2015-05-25,5
105,2015-06-01,4
105,2015-06-15,2
105,2015-06-22,3
105,2015-06-29,1
105,2015-07-06,4
105,2015-07-13,3
105,2015-07-20,3
105,2015-07-27,4
105,2015-08-03,3
105,2015-08-10,2
105,2015-08-17,7
105,2015-08-24,2
105,2015-08-31,5
105,2015-09-07,5
105,2015-09-14,5
105,2015-09-21,5
105,2015-09-28,4
105,2015-10-05,1
105,2015-10-12,7
105,2015-10-19,6
105,2015-10-26,2
105,2015-11-02,5
105,2015-11-09,1
105,2015-11-16,6
105,2015-11-23,2
105,2015-11-30,3
105,2015-12-07,4
105,2015-12-14,3
105,2015-12-28,2
105,2016-01-04,6
105,2016-01-11,3
105,2016-01-18,2
105,2016-01-25,5
105,2016-02-01,6
105,2016-02-08,7
105,2016-02-15,2
105,2016-02-22,5
105,2016-02-29,1
105,2016-03-07,3
105,2016-03-14,2
105,2016-03-21,6
105,2016-03-28,7
105,2016-04-04,5
105,2016-04-11,1
105,2016-04-18,5
105,2016-04-25,5
105,2016-05-02,1
105,2016-05-09,4
105,2016-05-16,4
105,2016-05-23,2
105,2016-05-30,1
105,2016-06-06,5
105,2016-06-13,4
105,2016-06-20,5
105,2016-06-27,3
105,2016-07-04,2
105,2016-07-11,1
105,2016-07-18,5
105,2016-07-25,3
105,2016-08-01,4
105,2016-08-08,5
105,2016-08-15,6
105,2016-08-29,6
105,2016-09-05,3
105,2016-09-12,2
105,2016-09-19,3
105,2016-09-26,2
105,2016-10-03,4
105,2016-10-10,6
105,2016-10-17,3
105,2016-10-24,1
105,2016-10-31,2
105,2016-11-07,2
105,2016-11-14,1
105,2016-11-21,3
105,2016-11-28,3
105,2016-12-05,3
105,2016-12-12,5
105,2016-12-19,2
105,2016-12-26,2
105,2017-01-02,4
105,2017-01-09,4
105,2017-01-16,3
105,2017-01-23,2
105,2017-01-30,3
105,2017-02-06,2
105,2017-02-13,8
105,2017-02-20,2
105,2017-02-27,3
105,2017-03-06,3
105,2017-03-13,3
105,2017-03-20,6
105,2017-03-27,8
105,2017-04-03,7
105,2017-04-10,6
105,2017-04-17,5
105,2017-04-24,5
105,2017-05-01,6
105,2017-05-08,3
105,2017-05-15,1
105,2017-06-05,1
105,2017-06-12,2
105.0,2015-04-27,3
105.0,2015-05-04,1
105.0,2015-05-18,1
105.0,2015-05-25,1
105.0,2015-06-08,2
105.0,2015-06-15,3
105.0,2015-06-22,1
105.0,2015-06-29,1
105.0,2015-07-13,1
105.0,2015-08-03,1
105.0,2015-08-10,1
105.0,2015-08-24,2
105.0,2015-08-31,3
105.0,2015-09-07,1
105.0,2015-09-28,1
105.0,2015-10-05,1
105.0,2015-10-19,1
105.0,2015-11-02,2
105.0,2015-11-09,2
105.0,2015-11-30,1
105.0,2015-12-28,1
105.0,2016-01-04,2
105.0,2016-01-11,1
105.0,2016-01-18,1
105.0,2016-02-01,1
105.0,2016-02-15,1
105.0,2016-03-07,1
105.0,2016-03-21,1
105.0,2016-04-04,1
105.0,2016-04-11,2
105.0,2016-04-18,1
105.0,2016-05-02,1
105.0,2016-05-09,1
105.0,2016-05-16,2
105.0,2016-05-30,1
105.0,2016-06-13,1
105.0,2016-06-20,1
105.0,2016-07-04,1
105.0,2016-07-11,2
105.0,2016-07-18,1
105.0,2016-07-25,1
105.0,2016-08-01,3
105.0,2016-08-08,1
105.0,2016-08-15,3
105.0,2016-08-29,1
105.0,2016-09-12,3
105.0,2016-09-26,2
105.0,2016-10-03,1
105.0,2016-10-10,4
105.0,2016-10-17,5
105.0,2016-10-24,2
105.0,2016-11-07,1
105.0,2016-11-14,2
105.0,2016-11-28,1
105.0,2016-12-12,1
105.0,2016-12-19,1
105.0,2017-01-09,1
105.0,2017-01-23,1
105.0,2017-02-20,1
105.0,2017-02-27,3
105.0,2017-03-06,2
105.0,2017-03-13,2
105.0,2017-03-20,1
105.0,2017-03-27,2
105.0,2017-04-03,1
105.0,2017-04-10,1
105.0,2017-04-17,1
105.0,2017-05-01,1
105.0,2017-05-08,2
105.0,2017-05-15,1
105.0,2017-05-22,5
105.0,2017-05-29,4
105.0,2017-06-05,3
105.0,2017-06-12,6
105.0,2017-06-19,3
105.0,2017-06-26,9
105.0,2017-07-10,2
105.0,2017-07-17,7
105.0,2017-07-24,5
105.0,2017-07-31,4
105.0,2017-08-07,3
105.0,2017-08-14,4
106,2015-03-23,2
106,2015-04-06,2
106,2015-05-11,1
106,2015-05-18,1
106,2015-05-25,1
106,2015-06-08,1
106,2015-06-15,1
106,2015-06-22,1
106,2015-06-29,1
106,2015-07-06,1
106,2015-07-20,2
106,2015-07-27,1
106,2015-08-03,1
106,2015-08-17,1
106,2015-08-24,1
106,2015-09-21,1
106,2015-10-05,1
106,2015-10-26,1
106,2015-11-02,1
106,2015-11-09,1
106,2015-12-21,1
106,2015-12-28,1
106,2016-01-18,1
106,2016-01-25,1
106,2016-02-01,1
106,2016-02-22,1
106,2016-03-28,1
106,2016-05-02,1
106,2016-06-06,1
106,2016-06-13,1
106,2016-06-27,1
106,2016-07-04,1
106,2016-07-11,2
106,2016-08-15,1
106,2016-08-22,2
106,2016-08-29,1
106,2016-09-19,3
106,2016-09-26,1
106,2016-10-17,1
106,2016-10-31,1
106,2016-11-07,1
106,2016-11-21,1
106,2016-12-26,1
106,2017-01-02,1
106,2017-01-16,1
106,2017-02-27,1
106,2017-03-27,1
106,2017-04-17,1
106,2017-05-01,1
106.0,2015-11-23,1
106.0,2016-01-04,1
106.0,2016-01-18,1
106.0,2016-02-22,1
106.0,2016-05-09,1
106.0,2016-06-13,1
106.0,2016-07-11,1
106.0,2016-08-08,1
106.0,2016-08-22,1
106.0,2016-09-12,1
106.0,2016-09-26,1
106.0,2016-10-10,1
106.0,2016-11-07,1
106.0,2016-11-28,1
106.0,2017-05-15,2
106.0,2017-05-29,1
106.0,2017-07-03,1
106.0,2017-07-10,1
106.0,2017-07-17,1
106.0,2017-07-24,2
106.0,2017-07-31,1
107,2015-03-16,1
107,2015-03-23,1
107,2015-04-13,1
107,2015-04-27,1
107,2015-05-04,4
107,2015-05-11,2
107,2015-05-18,1
107,2015-06-01,1
107,2015-06-15,2
107,2015-07-27,1
107,2015-08-17,1
107,2015-08-24,1
107,2015-09-07,1
107,2015-09-14,2
107,2015-09-28,1
107,2015-10-12,3
107,2015-10-19,1
107,2015-10-26,1
107,2015-11-02,1
107,2015-11-16,4
107,2015-11-30,1
107,2015-12-28,1
107,2016-01-11,1
107,2016-01-25,2
107,2016-02-01,1
107,2016-02-15,1
107,2016-02-22,1
107,2016-03-07,1
107,2016-03-14,1
107,2016-03-21,1
107,2016-05-23,2
107,2016-06-06,1
107,2016-06-13,2
107,2016-06-27,2
107,2016-07-11,1
107,2016-08-08,2
107,2016-08-15,6
107,2016-08-29,1
107,2016-09-05,1
107,2016-09-12,2
107,2016-09-19,2
107,2016-09-26,1
107,2016-10-03,1
107,2016-10-10,2
107,2016-10-17,1
107,2016-10-31,1
107,2016-11-14,1
107,2016-11-21,1
107,2016-11-28,1
107,2016-12-05,1
107,2017-01-02,1
107,2017-01-09,1
107,2017-01-23,2
107,2017-01-30,1
107,2017-02-06,1
107,2017-02-13,1
107,2017-02-27,1
107,2017-03-06,2
107,2017-03-13,1
107,2017-04-03,1
107,2017-04-10,1
107,2017-05-01,1
107,2017-05-15,1
107,2017-06-05,1
107.0,2015-04-06,1
107.0,2015-07-20,1
107.0,2015-08-17,1
107.0,2015-09-21,1
107.0,2015-09-28,1
107.0,2015-11-09,1
107.0,2015-12-21,1
107.0,2016-01-04,1
107.0,2016-02-08,1
107.0,2016-03-14,1
107.0,2016-04-04,1
107.0,2016-05-16,1
107.0,2016-08-08,1
107.0,2016-09-05,1
107.0,2016-10-03,1
107.0,2016-11-07,2
107.0,2017-02-27,1
107.0,2017-03-06,1
107.0,2017-03-27,1
107.0,2017-04-03,1
107.0,2017-05-15,1
107.0,2017-05-29,2
107.0,2017-06-05,1
107.0,2017-06-26,2
107.0,2017-07-10,3
107.0,2017-07-17,3
107.0,2017-07-24,2
107.0,2017-07-31,1
107.0,2017-08-14,1
107.0,2017-08-21,1
107.0,2017-08-28,1
108,2015-03-16,1
108,2015-03-23,1
108,2015-03-30,4
108,2015-04-06,1
108,2015-04-13,3
108,2015-04-20,1
108,2015-04-27,2
108,2015-05-04,2
108,2015-05-11,2
108,2015-05-18,1
108,2015-05-25,5
108,2015-06-01,2
108,2015-06-08,2
108,2015-06-15,2
108,2015-06-22,3
108,2015-06-29,1
108,2015-07-06,3
108,2015-07-13,1
108,2015-07-20,1
108,2015-07-27,3
108,2015-08-03,1
108,2015-08-10,3
108,2015-08-17,2
108,2015-08-24,3
108,2015-08-31,3
108,2015-09-07,1
108,2015-09-14,2
108,2015-09-21,1
108,2015-10-12,2
108,2015-10-19,4
108,2015-10-26,2
108,2015-11-16,2
108,2015-11-23,1
108,2015-11-30,2
108,2015-12-07,2
108,2015-12-21,2
108,2015-12-28,1
108,2016-01-11,1
108,2016-01-18,2
108,2016-01-25,2
108,2016-02-15,2
108,2016-02-22,1
108,2016-02-29,3
108,2016-03-07,1
108,2016-03-14,1
108,2016-03-21,3
108,2016-03-28,1
108,2016-04-04,4
108,2016-04-11,2
108,2016-04-18,3
108,2016-04-25,2
108,2016-05-09,4
108,2016-05-16,1
108,2016-05-23,2
108,2016-06-06,3
108,2016-06-20,3
108,2016-06-27,1
108,2016-07-04,1
108,2016-07-11,1
108,2016-07-18,2
108,2016-07-25,1
108,2016-08-01,3
108,2016-08-08,4
108,2016-08-15,3
108,2016-08-22,2
108,2016-08-29,3
108,2016-09-05,3
108,2016-09-12,3
108,2016-09-19,2
108,2016-09-26,2
108,2016-10-03,5
108,2016-10-10,3
108,2016-10-17,2
108,2016-10-24,9
108,2016-10-31,3
108,2016-11-07,2
108,2016-11-14,2
108,2016-11-28,1
108,2016-12-26,3
108,2017-01-02,3
108,2017-01-09,1
108,2017-01-16,3
108,2017-01-23,3
108,2017-01-30,2
108,2017-02-06,1
108,2017-02-13,2
108,2017-02-20,3
108,2017-02-27,4
108,2017-03-06,2
108,2017-03-13,1
108,2017-03-20,2
108,2017-03-27,2
108,2017-04-03,1
108,2017-04-10,3
108,2017-04-17,4
108,2017-04-24,2
108,2017-05-01,9
108,2017-05-08,2
108,2017-05-15,2
108,2017-05-22,1
108,2017-05-29,1
108,2017-07-10,1
108.0,2015-03-16,1
108.0,2015-03-23,1
108.0,2015-03-30,1
108.0,2015-04-13,1
108.0,2015-06-01,1
108.0,2015-06-22,1
108.0,2015-07-06,1
108.0,2015-07-13,1
108.0,2015-08-03,1
108.0,2015-08-10,1
108.0,2015-08-17,1
108.0,2015-08-31,2
108.0,2015-09-14,1
108.0,2015-09-21,2
108.0,2015-09-28,1
108.0,2015-11-02,1
108.0,2015-11-09,1
108.0,2015-11-23,1
108.0,2015-12-14,1
108.0,2015-12-28,1
108.0,2016-01-18,1
108.0,2016-02-15,2
108.0,2016-03-21,1
108.0,2016-04-25,1
108.0,2016-05-02,1
108.0,2016-05-30,1
108.0,2016-06-27,3
108.0,2016-07-18,3
108.0,2016-08-08,2
108.0,2016-09-05,2
108.0,2016-09-26,1
108.0,2016-10-17,2
108.0,2016-10-31,2
108.0,2016-11-14,1
108.0,2016-11-28,2
108.0,2016-12-05,1
108.0,2016-12-19,3
108.0,2017-01-16,1
108.0,2017-01-23,1
108.0,2017-02-06,1
108.0,2017-03-06,1
108.0,2017-03-20,1
108.0,2017-03-27,1
108.0,2017-04-10,1
108.0,2017-05-01,1
108.0,2017-05-22,2
108.0,2017-05-29,3
108.0,2017-06-05,3
108.0,2017-06-12,3
108.0,2017-06-19,2
108.0,2017-07-03,1
108.0,2017-07-10,3
108.0,2017-07-24,1
108.0,2017-07-31,1
108.0,2017-08-07,1
108.0,2017-08-14,1
108.0,2017-09-04,1
109,2015-04-13,1
109,2015-04-27,1
109,2015-06-15,1
109,2015-08-10,1
109,2015-08-24,1
109,2015-09-14,1
109,2015-10-19,2
109,2015-10-26,1
109,2015-11-09,1
109,2015-11-30,1
109,2015-12-28,1
109,2016-02-08,1
109,2016-02-22,1
109,2016-03-21,1
109,2016-04-04,1
109,2016-04-11,1
109,2016-05-09,1
109,2016-07-18,1
109,2016-08-15,1
109,2016-09-05,2
109,2016-09-12,1
109,2016-10-03,1
109,2016-12-05,2
109,2017-01-02,1
109,2017-01-09,2
109,2017-01-23,2
109,2017-03-13,2
109,2017-03-27,2
109,2017-04-24,1
109,2017-05-01,1
109,2017-05-15,1
109.0,2015-05-25,2
109.0,2015-11-23,1
109.0,2016-02-15,1
109.0,2016-02-29,1
109.0,2016-03-07,1
109.0,2016-03-14,2
109.0,2016-12-12,1
109.0,2017-03-27,1
109.0,2017-04-24,1
109.0,2017-05-29,3
109.0,2017-06-19,1
109.0,2017-06-26,2
109.0,2017-07-10,1
109.0,2017-07-24,1
109.0,2017-08-28,1
11,2015-10-05,1
11,2015-11-09,1
11,2015-11-23,1
11,2016-03-14,1
11,2016-07-11,4
11,2016-08-01,2
11,2016-08-08,6
11,2016-08-29,6
11,2016-09-12,1
11,2016-09-26,2
11,2016-10-03,5
11,2016-10-10,2
11,2016-10-17,2
11,2016-10-24,1
11,2016-11-07,2
11,2016-12-26,1
11,2017-01-16,1
11,2017-01-30,3
11,2017-02-06,3
11.0,2015-12-07,1
11.0,2016-07-11,1
11.0,2016-08-01,2
11.0,2016-08-08,1
11.0,2016-08-29,2
11.0,2016-10-03,1
11.0,2016-10-10,1
11.0,2016-10-24,2
11.0,2016-10-31,1
11.0,2017-02-20,1
110,2015-04-13,3
110,2015-04-27,1
110,2015-05-04,2
110,2015-06-08,1
110,2015-06-15,1
110,2015-06-29,1
110,2015-07-13,1
110,2015-08-03,2
110,2015-08-17,1
110,2015-08-24,1
110,2015-09-07,1
110,2015-09-21,1
110,2015-10-05,1
110,2015-10-12,2
110,2015-10-26,2
110,2015-11-30,2
110,2015-12-14,1
110,2015-12-21,1
110,2015-12-28,1
110,2016-01-04,1
110,2016-02-08,1
110,2016-02-22,1
110,2016-03-21,2
110,2016-03-28,1
110,2016-04-11,1
110,2016-05-02,2
110,2016-06-13,1
110,2016-06-27,1
110,2016-07-04,1
110,2016-07-18,1
110,2016-07-25,3
110,2016-08-01,1
110,2016-08-08,1
110,2016-08-15,1
110,2016-08-22,1
110,2016-09-26,1
110,2016-10-10,1
110,2016-10-31,1
110,2016-11-07,1
110,2016-11-28,2
110,2016-12-12,1
110,2016-12-26,1
110,2017-01-02,1
110,2017-01-09,2
110,2017-02-13,1
110,2017-02-20,1
110,2017-03-06,1
110,2017-03-20,1
110,2017-03-27,1
110,2017-04-10,2
110,2017-05-15,1
110.0,2015-11-16,1
110.0,2016-01-25,1
110.0,2016-04-11,1
110.0,2016-05-16,1
110.0,2016-08-22,1
110.0,2016-10-10,1
110.0,2016-10-31,1
110.0,2017-01-02,1
110.0,2017-02-13,1
110.0,2017-06-12,2
110.0,2017-07-10,2
110.0,2017-07-17,1
110.0,2017-08-28,1
111,2015-03-16,2
111,2015-03-23,5
111,2015-03-30,2
111,2015-04-06,5
111,2015-04-13,4
111,2015-04-20,3
111,2015-04-27,2
111,2015-05-04,3
111,2015-05-11,7
111,2015-05-18,9
111,2015-05-25,2
111,2015-06-01,4
111,2015-06-08,6
111,2015-06-15,3
111,2015-06-22,8
111,2015-06-29,5
111,2015-07-06,6
111,2015-07-13,8
111,2015-07-20,8
111,2015-07-27,6
111,2015-08-03,3
111,2015-08-10,7
111,2015-08-17,5
111,2015-08-24,5
111,2015-08-31,3
111,2015-09-07,5
111,2015-09-14,3
111,2015-09-21,1
111,2015-09-28,6
111,2015-10-05,4
111,2015-10-12,4
111,2015-10-19,2
111,2015-10-26,2
111,2015-11-02,2
111,2015-11-09,9
111,2015-11-16,6
111,2015-11-23,6
111,2015-11-30,8
111,2015-12-07,5
111,2015-12-14,3
111,2015-12-28,4
111,2016-01-04,2
111,2016-01-11,8
111,2016-01-18,2
111,2016-01-25,4
111,2016-02-01,2
111,2016-02-08,2
111,2016-02-15,4
111,2016-02-22,7
111,2016-02-29,9
111,2016-03-07,5
111,2016-03-14,8
111,2016-03-21,10
111,2016-03-28,5
111,2016-04-04,8
111,2016-04-11,8
111,2016-04-18,2
111,2016-04-25,5
111,2016-05-02,6
111,2016-05-09,12
111,2016-05-16,2
111,2016-05-23,1
111,2016-05-30,4
111,2016-06-06,6
111,2016-06-13,9
111,2016-06-20,6
111,2016-06-27,5
111,2016-07-04,4
111,2016-07-11,6
111,2016-07-18,5
111,2016-07-25,7
111,2016-08-01,5
111,2016-08-08,9
111,2016-08-22,6
111,2016-08-29,6
111,2016-09-05,14
111,2016-09-12,4
111,2016-09-19,5
111,2016-09-26,9
111,2016-10-03,5
111,2016-10-10,8
111,2016-10-17,1
111,2016-10-24,4
111,2016-10-31,5
111,2016-11-07,5
111,2016-11-14,6
111,2016-11-21,4
111,2016-11-28,8
111,2016-12-05,8
111,2016-12-12,2
111,2016-12-19,4
111,2016-12-26,5
111,2017-01-02,8
111,2017-01-09,4
111,2017-01-16,11
111,2017-01-23,10
111,2017-01-30,9
111,2017-02-06,3
111,2017-02-13,13
111,2017-02-20,6
111,2017-02-27,8
111,2017-03-06,5
111,2017-03-13,5
111,2017-03-20,4
111,2017-03-27,12
111,2017-04-03,13
111,2017-04-10,14
111,2017-04-17,10
111,2017-04-24,15
111,2017-05-01,10
111,2017-05-08,6
111,2017-05-15,7
111,2017-05-22,7
111,2017-05-29,7
111,2017-06-05,3
111,2017-06-12,1
111,2017-07-03,1
111,2017-07-10,3
111.0,2015-03-30,1
111.0,2015-04-13,2
111.0,2015-04-27,2
111.0,2015-05-04,2
111.0,2015-05-11,1
111.0,2015-05-18,1
111.0,2015-06-01,3
111.0,2015-06-08,1
111.0,2015-06-15,1
111.0,2015-07-06,2
111.0,2015-07-13,1
111.0,2015-07-20,3
